"","AGI","CV","geom_mean"
"89","AT1G01790",0.556439675478707,3095.02088460316
"90","AT1G01800",0.37475429553501,905.540176687274
"91","AT1G01810",0.643520805936286,6.11600434851942
"92","AT1G01820",1.01880719509022,683.918129902955
"93","AT1G01830",0.468663994179698,422.252856581904
"95","AT1G01860",0.284586162358761,145.961947377552
"97","AT1G01880",0.556316944086097,21.4070363699515
"99","AT1G01900",0.702466267660945,40.7601541957378
"100","AT1G01910",0.300767325680897,601.512929564008
"101","AT1G01920",0.438391712634047,150.535485013739
"102","AT1G01930",0.60550950610744,218.502495525961
"103","AT1G01940",1.38896154973814,237.580902442468
"104","AT1G01950",0.513504611810137,296.532160075553
"105","AT1G01960",0.210955465309416,906.146170659185
"106","AT1G01970",0.393434916877176,477.21696279401
"108","AT1G01990",1.05158923733758,288.793645268165
"109","AT1G02000",0.373001173837154,184.458623043405
"110","AT1G02010",0.36849259560433,204.674765148464
"111","AT1G02020",0.363948397713454,272.740982158647
"114","AT1G02050",0.616243975477599,53.8997703441614
"115","AT1G02060",0.422262756113277,66.110433203643
"119","AT1G02080",0.297001405988982,1541.62949929529
"120","AT1G02090",1.03769332072938,682.973959867235
"121","AT1G02100",1.14425117138139,590.120419756672
"122","AT1G02110",0.688701663204656,302.721228690655
"123","AT1G02120",0.169563804599423,1122.73958836144
"124","AT1G02130",0.243907977780384,472.455354048874
"126","AT1G02140",1.10203810423942,1697.01051865944
"127","AT1G02145",0.280550472905831,235.99132196342
"128","AT1G02150",0.421773341607954,1544.3684979813
"129","AT1G02160",0.279312512293261,135.11902626521
"130","AT1G02170",0.227872379441183,475.767064953225
"131","AT1G02180",0.581488025800946,31.1550311830658
"133","AT1G02205",0.798375328071073,992.898417195241
"135","AT1G02220",1.32172708141957,59.0505814044228
"139","AT1G02260",0.658971271644755,135.099436022408
"140","AT1G02270",1.16201894911609,504.619458800188
"141","AT1G02280",0.652967619194548,1004.31297921
"142","AT1G02290",0.772971048031487,119.908254820023
"143","AT1G02300",1.27901272094511,247.951967681034
"144","AT1G02305",1.06598241608896,1324.75122201649
"147","AT1G02330",0.418850127042503,288.74004069724
"148","AT1G02335",0.580321892226513,56.5041790631876
"149","AT1G02340",2.40587524569945,35.2782382256277
"150","AT1G02350",0.771701762900921,15.0304184454333
"152","AT1G02370",0.71102795161638,62.1161472810074
"153","AT1G02380",1.18538974835329,37.3363822532289
"154","AT1G02390",0.638190523395715,112.654125969672
"155","AT1G02400",1.25716262956617,176.575542137669
"157","AT1G02410",0.219055529677154,319.537186214628
"162","AT1G02460",0.930503502883426,116.407888127284
"163","AT1G02470",1.65706423636714,22.8366548623293
"164","AT1G02475",0.249820549056483,981.421793591097
"167","AT1G02500",0.280294534680647,4045.41222837492
"173","AT1G02560",0.204932564348246,4084.09098274744
"179","AT1G02610",1.30944734066699,104.774548774795
"182","AT1G02640",1.81384947495413,157.634077765857
"184","AT1G02660",1.28285278759862,500.402027486431
"185","AT1G02670",2.91801974833407,33.5496752720365
"186","AT1G02680",0.908646692534965,155.757955140323
"188","AT1G02690",0.378505023581965,58.917118931546
"189","AT1G02700",1.22578949319381,42.3169379194897
"192","AT1G02720",0.608436362250274,63.5201757754123
"193","AT1G02730",0.541131292000085,145.695144711511
"194","AT1G02740",0.342183106230011,107.282542746027
"195","AT1G02750",0.318356141347574,192.308076708656
"198","AT1G02780",0.772406360528887,6254.11946731413
"203","AT1G02816",0.511921340397502,249.532208108059
"204","AT1G02820",0.971660143700737,453.798211562962
"206","AT1G02840",1.15681134304762,1834.81528277981
"207","AT1G02850",1.83478881872937,108.521998139996
"208","AT1G02860",1.52266721201196,254.612691273523
"209","AT1G02870",0.606454070955851,141.011775026368
"210","AT1G02880",0.289155225299322,234.661899932835
"211","AT1G02890",0.664190406242143,1865.09489748304
"212","AT1G02900",0.60454175913346,14.6499543215829
"213","AT1G02910",0.256755823849376,1250.88299197809
"214","AT1G02920",1.7734764916986,120.520482688358
"215","AT1G02930",1.72249677053219,508.643577548
"217","AT1G02950",0.376274884071423,69.5687382954374
"219","AT1G02960",0.471753124180397,209.344943520681
"221","AT1G02970",0.806129681262107,22.1902830716332
"223","AT1G02990",0.284341888114463,399.082848294854
"224","AT1G03000",0.25245348776051,367.040585556846
"227","AT1G03030",0.234016526416522,259.972230356191
"228","AT1G03040",0.335870505865269,657.999606748779
"231","AT1G03060",0.309215120697434,958.095857559892
"232","AT1G03070",2.99914960563836,60.5609191409236
"233","AT1G03080",0.729024119342001,1706.75065475611
"234","AT1G03090",1.86948236173029,747.531911987658
"235","AT1G03100",0.515892281372779,13.2738856776711
"239","AT1G03120",0.772734420403854,8.30967184508668
"240","AT1G03130",0.575558390861806,10736.3784337197
"241","AT1G03140",1.01768995515104,804.675769285339
"242","AT1G03150",0.38816560008404,180.773457823947
"243","AT1G03160",0.328900329543536,821.236844069308
"245","AT1G03170",0.679507666580359,4.09475288432191
"246","AT1G03180",1.3004036421507,31.3881479997953
"247","AT1G03190",0.328700277993895,168.376509292462
"249","AT1G03210",0.621101272648866,104.360366530622
"250","AT1G03220",2.47035558130692,524.213992487561
"251","AT1G03230",1.10329402256368,87.3918981163656
"253","AT1G03250",0.367890911192828,373.490098902109
"254","AT1G03260",0.294064310593598,97.1708575258855
"256","AT1G03280",0.191461880924297,454.824415051145
"257","AT1G03290",0.606626677739412,705.282811643204
"259","AT1G03310",0.556800507335992,507.408873715446
"262","AT1G03330",0.668707158026682,505.871253312534
"263","AT1G03340",0.654863827594541,44.5975101142867
"264","AT1G03350",0.339593715540192,637.983761578279
"265","AT1G03360",0.667433844478532,131.942455403586
"266","AT1G03365",0.205009727030782,304.635535158728
"267","AT1G03370",0.360431981867551,495.692384167005
"268","AT1G03380",0.354702031175976,888.287610997818
"271","AT1G03400",0.260188119366886,631.173721664892
"272","AT1G03410",0.699216239836706,17.4246726521815
"274","AT1G03430",0.433367055823672,223.594970144616
"275","AT1G03440",0.583791994147648,175.579621238394
"277","AT1G03457",1.33882864391306,31.6471480568019
"278","AT1G03470",1.86429010535353,54.9942343582087
"279","AT1G03475",0.402774029879453,2304.69033139169
"281","AT1G03495",0.756185171433324,37.2557560074482
"284","AT1G03510",0.537981926981563,14.2597288314057
"286","AT1G03520",0.364403425978723,169.501561481993
"287","AT1G03530",0.767688994378702,243.888846204838
"288","AT1G03540",0.456088125556341,30.3653588167969
"290","AT1G03550",0.938773428513043,19.7460764884764
"291","AT1G03560",0.407990436266033,103.553222798965
"294","AT1G03590",0.611575400032924,376.163279068083
"295","AT1G03600",0.336163000668589,4550.24939850114
"296","AT1G03610",0.812194311610409,862.19269393198
"298","AT1G03630",0.427743095462037,3127.84624515603
"300","AT1G03650",0.605459028630563,33.096440872718
"303","AT1G03680",0.271615798380241,3828.23278196336
"304","AT1G03687",0.346450296933123,126.990370508925
"308","AT1G03730",0.736453393826123,77.6304121388054
"309","AT1G03740",1.23654882359794,439.615035859051
"312","AT1G03750",0.661822909520102,115.150870064986
"313","AT1G03760",0.944979812948845,84.0706871969524
"314","AT1G03770",0.837999727452118,42.6355677617225
"315","AT1G03780",0.508808059639731,25.9311275986027
"320","AT1G03830",0.634655074169827,65.0422287811138
"323","AT1G03860",1.04882419967413,1082.05066901728
"324","AT1G03870",1.04918392232797,239.20633224285
"327","AT1G03900",0.701755205522776,1013.85292140194
"328","AT1G03905",0.912766853849256,62.4154326228799
"329","AT1G03910",0.401232770632942,860.949111347765
"330","AT1G03920",0.351703689978558,23.1316251437598
"331","AT1G03930",0.287833910251908,658.595289680843
"333","AT1G03940",1.31202493950661,46.423907823112
"334","AT1G03950",0.254566855370899,257.781003615493
"335","AT1G03960",0.550299185210914,152.114295354055
"336","AT1G03970",0.728430697753073,241.704383436325
"340","AT1G03990",0.466494915990337,55.2855833879866
"343","AT1G04000",0.422980726494479,85.8017734752176
"345","AT1G04007",0.704149303710919,15.2613892172082
"346","AT1G04010",0.272660011575865,128.59995868373
"347","AT1G04013",0.467807181022866,15.6289559470964
"352","AT1G04030",0.452690400349354,46.3737024822484
"355","AT1G04040",0.800155303576948,507.390279992498
"358","AT1G04050",0.511790178287094,32.5629333373437
"363","AT1G04070",0.27156999233872,45.7709211055084
"366","AT1G04080",0.279096234132727,1605.77780843225
"369","AT1G04090",0.538822441042586,8.19890809121987
"372","AT1G04100",0.249856223447475,43.9914152581467
"377","AT1G04120",0.551735450295493,1268.12111957463
"380","AT1G04130",0.899377569718283,242.874732807425
"383","AT1G04140",0.233562035811677,1233.77216118058
"389","AT1G04160",0.591649009002554,174.036796529953
"392","AT1G04170",0.383997828879652,1044.05954579541
"398","AT1G04190",0.28569401691747,266.327980811171
"401","AT1G04200",0.56141333035498,234.62228834785
"404","AT1G04210",0.260551021335026,784.108232357216
"407","AT1G04220",1.03452381063297,33.8054363784055
"410","AT1G04230",0.227436560735226,207.30044506081
"413","AT1G04240",0.734749074688163,368.396099531063
"415","AT1G04247",1.09911999548335,15.2566378084197
"416","AT1G04250",0.674998836784631,822.468755186812
"419","AT1G04260",0.280379111375935,114.074731018508
"422","AT1G04270",0.411620480780816,2600.13264198013
"425","AT1G04280",0.562249460533914,137.153514477724
"428","AT1G04290",0.449620194681918,30.7586219622945
"432","AT1G04300",0.375210378089717,1397.71593808744
"435","AT1G04310",0.78698725784829,129.592220524853
"443","AT1G04340",0.249461033025078,190.794358341237
"446","AT1G04350",0.399138729960529,1066.93164380773
"449","AT1G04360",0.921404659289166,6.5349572301252
"458","AT1G04390",0.410400958310554,210.014097631533
"461","AT1G04400",0.646781524091569,2484.97606618516
"464","AT1G04410",0.208687823944552,11488.9333964559
"467","AT1G04420",0.506781555706303,2852.00323106363
"471","AT1G04430",1.05896654028915,1489.20839742754
"474","AT1G04440",1.17666160983924,1144.14705130731
"486","AT1G04477",0.846763412759621,7.15998925633135
"487","AT1G04480",0.630890006536111,1471.35916368813
"490","AT1G04490",0.712452933491322,10.5549713168687
"496","AT1G04510",0.253803944901408,618.992959804852
"499","AT1G04520",0.849828683367581,114.269499119539
"502","AT1G04530",0.6162163477886,1530.91544243884
"507","AT1G04550",0.509181983763043,407.086639856169
"508","AT1G04555",0.310315203355445,74.0582013990692
"513","AT1G04570",1.82309583987948,267.492593593891
"519","AT1G04590",0.320991076936857,220.411650451859
"526","AT1G04620",0.45260810844461,776.3254453917
"529","AT1G04630",0.313248126955305,301.263323255309
"530","AT1G04635",0.631986606466351,16.5096497592569
"531","AT1G04640",0.337845291394921,512.515164262235
"535","AT1G04650",0.504211979576707,22.816650213745
"543","AT1G04680",0.58451482418019,462.138377626431
"546","AT1G04690",0.329551875687394,980.711199117304
"549","AT1G04700",0.570482791607023,17.551192916569
"552","AT1G04710",0.327562184858638,349.350833739315
"557","AT1G04730",0.521263969795594,62.959196583665
"562","AT1G04750",0.310138380788006,798.835983686786
"567","AT1G04770",0.77734148771882,153.673732890615
"570","AT1G04780",0.436473650359604,860.110671638305
"573","AT1G04790",0.195662272033426,371.856794580382
"576","AT1G04800",0.743410681487241,342.266695297739
"579","AT1G04810",0.678318511106942,1074.17401485899
"582","AT1G04820",0.617994342366018,1395.89656588607
"584","AT1G04827",0.890604938781829,6.3608979363301
"585","AT1G04830",0.318113519381641,272.422646909388
"588","AT1G04840",0.558112520408209,15.0398244628478
"590","AT1G04850",0.325576234912161,1245.91933870258
"593","AT1G04860",0.219856418464903,536.917542830076
"596","AT1G04870",0.542126615138982,216.917697815475
"606","AT1G04900",0.495699610582802,76.1437066997208
"608","AT1G04910",0.276893014882524,318.480296632794
"611","AT1G04920",0.592693882925335,34.1082494913236
"614","AT1G04930",0.547904311573724,40.3727504885769
"617","AT1G04940",0.400180097994116,51.755883702336
"619","AT1G04945",0.604467724250327,77.252724660531
"621","AT1G04950",0.284340845980297,288.687564752355
"624","AT1G04960",0.797370258914304,480.177878702223
"627","AT1G04970",1.01758832409371,584.683612215175
"628","AT1G04973",1.46013249435909,9.9833588016428
"630","AT1G04980",1.16336936966003,197.178606528551
"632","AT1G04985",0.638345360526821,705.057522830183
"634","AT1G04990",0.978822806327398,216.100917363013
"637","AT1G05000",1.53844924022966,101.617617027265
"641","AT1G05010",0.545463527931311,2722.2308578667
"647","AT1G05030",0.197267559182812,257.901156450401
"655","AT1G05055",0.334182713151908,137.671350981133
"657","AT1G05060",0.408050536693541,156.732766486669
"661","AT1G05070",0.31728672796826,315.683958779571
"667","AT1G05087",0.526464027848369,9.63266886370772
"671","AT1G05100",1.87244578037258,47.7466215991422
"676","AT1G05120",0.460051274734394,324.018629860545
"680","AT1G05135",0.618269556235747,1095.32469388241
"683","AT1G05140",0.205163135569025,966.613482540444
"686","AT1G05150",0.413648166712146,367.4796390235
"688","AT1G05160",0.454269713061846,181.472111706499
"690","AT1G05170",0.482736651661188,913.895256384227
"693","AT1G05180",0.35508083151291,446.699903922374
"696","AT1G05190",0.290924553790154,5948.74811221029
"699","AT1G05200",0.420477330273212,685.48186292094
"701","AT1G05205",0.452516616933821,100.238720382011
"702","AT1G05207",0.771577271913249,64.4245806354082
"703","AT1G05210",0.696818612128038,19.8761366862191
"704","AT1G05213",0.590685370997249,19.154529343918
"709","AT1G05230",0.396019466215763,159.09654323422
"721","AT1G05270",0.33270325891991,548.759856080312
"723","AT1G05277",0.742707635689184,25.4936332657021
"731","AT1G05300",1.09459225061075,42.1767604460921
"737","AT1G05320",0.52608853274773,213.56503958741
"743","AT1G05340",2.67690471498798,93.2089090873297
"746","AT1G05350",0.356101539421439,329.015818946337
"749","AT1G05360",0.347323707830978,146.610644760914
"755","AT1G05380",0.281672783193725,641.311739342888
"757","AT1G05385",0.901562557040064,531.673512601799
"763","AT1G05410",0.247469509434953,198.847229412908
"769","AT1G05430",0.117403542856109,363.073428476593
"776","AT1G05460",0.541305570343988,91.1101798405149
"778","AT1G05467",0.69516473372296,18.0384500467908
"779","AT1G05470",0.587617754904376,112.578513480749
"787","AT1G05500",0.222536491974444,575.407138732079
"791","AT1G05520",0.482046257099002,536.528620110231
"797","AT1G05540",0.639545694536795,127.550920731519
"807","AT1G05570",0.984659050054529,415.820604996862
"813","AT1G05590",0.497853582454563,128.13832466561
"816","AT1G05600",0.734641472572227,89.2162425482654
"819","AT1G05610",0.460264281542253,9.65265556505408
"823","AT1G05620",0.509354151961745,62.787705446811
"826","AT1G05630",0.710568008810005,233.899835876995
"829","AT1G05640",0.711897513120147,19.5967511990594
"838","AT1G05670",0.272036851571121,97.0391337427509
"841","AT1G05680",1.26241606272392,19.4076980822947
"844","AT1G05690",0.473703468225073,166.745257598644
"850","AT1G05710",0.679757117869652,69.6868488025882
"853","AT1G05720",0.35239123968755,93.8107008675128
"856","AT1G05730",0.598944984997958,15.4836644440184
"861","AT1G05750",0.459833652917608,61.8884264707652
"867","AT1G05770",0.74842023250457,10.7796266605747
"868","AT1G05773",0.964477183883522,11.2968172990537
"870","AT1G05780",0.603531161145505,61.7644239496939
"872","AT1G05785",0.33108372484842,74.0398629414571
"874","AT1G05790",0.669831578422081,382.955366826319
"879","AT1G05805",0.987250148703988,344.745789399628
"881","AT1G05810",0.527861308367615,95.5479093022784
"884","AT1G05820",1.31317249172343,73.4252182361318
"887","AT1G05830",0.198693809518594,486.860031853205
"891","AT1G05840",0.601464009701539,558.601940104549
"894","AT1G05850",0.357033367262432,6770.87129748925
"897","AT1G05860",0.326164774258745,151.477240156252
"900","AT1G05870",0.714577330596361,385.479903280346
"904","AT1G05890",0.81138396905563,945.989948354881
"906","AT1G05894",1.14427129233623,9.99176893652709
"908","AT1G05900",0.275511248944289,405.816908757523
"911","AT1G05910",0.448174686577856,343.940644765297
"919","AT1G05940",0.360874851397578,606.057456841677
"925","AT1G05960",0.194691596609514,630.309558034388
"928","AT1G05970",0.784024953953926,93.7774867028011
"941","AT1G06010",0.21218888359223,129.871660768362
"950","AT1G06040",0.388660850362521,2215.69720538037
"954","AT1G06050",0.501319281672631,79.1325082772441
"957","AT1G06060",0.227134118891829,257.033876342503
"960","AT1G06070",0.41799335172655,243.383374496429
"963","AT1G06083",1.38480332968153,19.3971115052739
"970","AT1G06110",0.867674473620365,443.483267317567
"976","AT1G06130",0.268988523259217,462.30255300465
"980","AT1G06140",0.644640393096193,16.6223833941751
"981","AT1G06143",0.679343637231838,36.8765735824694
"984","AT1G06150",0.31792410746243,557.444925742602
"992","AT1G06180",0.758510276777013,44.7450462167792
"994","AT1G06190",0.368314067455439,1251.7997452809
"996","AT1G06200",0.56737013370246,689.861265907857
"999","AT1G06210",0.252379544976432,450.689364200734
"1002","AT1G06220",0.405182634679879,757.650104505992
"1004","AT1G06227",1.34468709202849,18.8619331415618
"1005","AT1G06230",0.349566763896629,1022.74880234287
"1008","AT1G06240",0.322158137261037,281.037035968705
"1011","AT1G06250",1.0616594629693,45.0830673852469
"1016","AT1G06265",0.513380659825582,22.3741054417539
"1018","AT1G06270",0.444467159047865,42.0156972566212
"1024","AT1G06290",0.301914055713093,655.368580918963
"1046","AT1G06370",0.540949889327708,54.4882650213306
"1049","AT1G06380",0.593834683634237,79.0802759195317
"1052","AT1G06390",0.325986146418103,667.924054237246
"1055","AT1G06400",0.596996161016513,873.439865943968
"1058","AT1G06410",0.342259658707328,2251.05109461379
"1064","AT1G06430",0.613903722258935,7337.23350239601
"1067","AT1G06440",0.569370379246712,21.7218534911243
"1070","AT1G06450",0.557438711068196,10.555641505427
"1073","AT1G06460",0.77658072863109,1243.13090413689
"1076","AT1G06470",0.357505992423881,414.438007543368
"1082","AT1G06490",0.447049438042324,107.120479080711
"1085","AT1G06500",0.306653335715688,64.4669865515401
"1087","AT1G06510",0.257538872628471,320.71667566099
"1089","AT1G06515",0.437359978014794,77.1404691931374
"1091","AT1G06520",1.76019689252628,33.1423052496884
"1100","AT1G06550",0.607309491282997,474.094112141542
"1103","AT1G06560",0.415348219373621,128.093672219409
"1105","AT1G06570",1.24911676325325,1696.51806905323
"1106","AT1G06573",1.0864401389244,31.7697360425904
"1108","AT1G06580",0.423571749418441,35.6758269867418
"1111","AT1G06590",0.32660217109655,79.3128977130301
"1119","AT1G06620",1.93715195648376,40.6994587560285
"1122","AT1G06630",0.99343695296207,306.009906662029
"1125","AT1G06640",1.11145258944958,799.279051666727
"1127","AT1G06645",0.861638604923511,266.660984960257
"1129","AT1G06650",0.209223141937924,578.323729741794
"1135","AT1G06670",0.269817652379421,729.211046236248
"1138","AT1G06680",0.241710033903486,54684.6590748402
"1141","AT1G06690",0.494232016649371,1155.77965034212
"1144","AT1G06700",0.453191808792552,987.596398220363
"1147","AT1G06710",0.475534365707372,64.7057462679594
"1150","AT1G06720",0.757398232754075,382.244290663244
"1153","AT1G06730",0.252850531770717,163.181617552203
"1156","AT1G06740",0.290775566950042,37.4355937972765
"1160","AT1G06753",0.67695701225015,10.0996046603147
"1162","AT1G06760",0.487414742353913,629.399969162788
"1163","AT1G06770",0.284400229433176,116.615869673856
"1166","AT1G06780",1.00956938880478,260.118231928421
"1169","AT1G06790",0.432513301461714,74.1022260465002
"1171","AT1G06800",0.519333832381299,48.1406057813296
"1174","AT1G06820",0.376558654292708,631.617897668495
"1177","AT1G06830",0.986044427584751,120.987930709168
"1179","AT1G06840",0.54965532279865,268.802322352199
"1180","AT1G06850",0.497539724623372,52.1704835900015
"1186","AT1G06870",0.27054466652641,184.208911733187
"1191","AT1G06890",0.371726799852627,513.212596504191
"1193","AT1G06900",0.207639822352102,537.114902575752
"1196","AT1G06910",0.391978769082406,64.8724444579105
"1208","AT1G06950",0.460698166148977,2304.5533779805
"1211","AT1G06960",0.462883690408011,117.58971143184
"1216","AT1G06977",0.640563175914879,9.19190850374484
"1217","AT1G06980",0.718362643722342,19.1603249293695
"1223","AT1G07000",0.617301525941311,241.55809661254
"1226","AT1G07010",0.558470410418163,1675.9945684832
"1229","AT1G07020",0.639517970900034,39.6916808597746
"1233","AT1G07030",0.574433587370684,292.863383148304
"1234","AT1G07040",1.64982595650905,480.891169978741
"1238","AT1G07070",0.569409000787785,121.247404538527
"1239","AT1G07080",0.305119317329707,1224.59958289997
"1240","AT1G07090",0.911901730291249,62.3793828549116
"1242","AT1G07110",0.248905007889167,2769.7569680487
"1251","AT1G07135",1.3431337502243,301.399538144625
"1253","AT1G07140",0.458518327389171,1743.82113788461
"1256","AT1G07150",0.862570437254202,100.736751976898
"1261","AT1G07170",1.33779371948996,184.78221716348
"1265","AT1G07180",0.733985921982834,2381.54867692358
"1267","AT1G07187",0.976058034087825,42.9735836148285
"1271","AT1G07200",0.438280343548552,831.026066947621
"1272","AT1G07210",0.311305591190447,331.119170050032
"1273","AT1G07220",0.364823558500166,227.536950631056
"1274","AT1G07230",0.568405747057221,462.479144924471
"1277","AT1G07240",0.501239751658549,271.614407653611
"1280","AT1G07250",0.349312144173661,850.488101912741
"1283","AT1G07260",0.529093472926144,11.8596471712958
"1289","AT1G07280",1.02691182616649,1684.96537354426
"1292","AT1G07290",0.400520228990909,18.2293413060016
"1295","AT1G07300",0.512021141944446,87.5107404383981
"1297","AT1G07310",0.729296580680519,477.08942781313
"1300","AT1G07320",0.461790219843336,5166.60205017002
"1301","AT1G07323",0.652456948791194,113.468498233705
"1303","AT1G07330",2.57360535343517,15.5764576719504
"1309","AT1G07350",1.55136528647097,1536.00869386802
"1312","AT1G07360",0.554392980654977,573.28330228356
"1314","AT1G07370",0.563798474754103,57.9670119030167
"1316","AT1G07380",0.466147128309476,149.343160456578
"1318","AT1G07390",0.60891766070714,70.6625044422457
"1321","AT1G07400",2.3960862992469,200.155859197896
"1323","AT1G07410",1.95491382282511,57.1287306435115
"1326","AT1G07420",0.760987073478016,309.406093673835
"1328","AT1G07430",1.28514205487503,110.103179441289
"1331","AT1G07440",0.734308002242066,863.678478849838
"1339","AT1G07470",0.506006030033381,200.222252602461
"1343","AT1G07480",0.331281016739351,191.867262110881
"1353","AT1G07510",0.400407750883327,666.271244659815
"1359","AT1G07530",0.35189726760977,718.865719624067
"1371","AT1G07570",0.583619866402111,330.356627240524
"1376","AT1G07590",0.782870771709465,5315.32319586871
"1381","AT1G07607",0.474395773101575,22.2225516338979
"1382","AT1G07610",0.840951774497994,553.57992866032
"1384","AT1G07615",0.537518975163844,89.9268631849193
"1386","AT1G07620",1.13731065566842,78.3422418776045
"1389","AT1G07630",0.393255942404468,317.322006394162
"1392","AT1G07640",0.403055301798552,608.295127229913
"1395","AT1G07650",0.764772521649074,606.828369204575
"1398","AT1G07660",0.300176726420071,127.366095675199
"1401","AT1G07670",0.789132848669646,830.892632906966
"1408","AT1G07700",0.320431635928301,1187.71959498173
"1411","AT1G07705",0.278628659922177,261.601392136386
"1413","AT1G07710",0.746704508243633,9.97310026637201
"1415","AT1G07720",0.724755781248743,1067.10366638048
"1423","AT1G07740",0.379027670738896,40.3109704334924
"1425","AT1G07745",0.289881265450035,84.9676496414388
"1427","AT1G07750",0.609493680398269,289.416042839469
"1433","AT1G07770",0.34635289477219,1897.98107662357
"1436","AT1G07780",0.467841796806957,35.293126936709
"1439","AT1G07790",0.363134963258748,279.9189719721
"1445","AT1G07810",0.402396153175779,441.302111445087
"1447","AT1G07820",0.37307652427172,289.089419078517
"1450","AT1G07830",0.439977746495877,151.474014228478
"1453","AT1G07840",0.270639034614501,242.348670157818
"1462","AT1G07870",1.22645124503576,236.911523097047
"1465","AT1G07880",0.502506077065761,54.693892562594
"1469","AT1G07890",0.420144767644273,9356.3012962469
"1472","AT1G07900",1.1858417073349,47.5943165654011
"1474","AT1G07902",1.28831252406387,21.9699230727851
"1477","AT1G07910",0.454177964493419,336.088800688435
"1480","AT1G07920",0.404522865309626,1565.1722121469
"1483","AT1G07930",0.565305138974559,2384.92095310814
"1486","AT1G07940",0.485983249308474,1859.79192816897
"1489","AT1G07950",0.430355682746288,104.671102660906
"1491","AT1G07960",0.468767340909764,256.822347156302
"1494","AT1G07970",0.294886005277046,142.501327332942
"1497","AT1G07980",0.158436842780657,219.54950971032
"1501","AT1G07990",0.235423537076923,768.761692197992
"1504","AT1G08000",0.295829816992745,87.3879896630129
"1508","AT1G08010",0.276987808961334,128.564140983124
"1513","AT1G08030",0.222301829257188,261.058173293018
"1517","AT1G08040",0.282644083854681,317.210516166603
"1520","AT1G08050",0.630503740921337,100.932381270054
"1523","AT1G08060",0.158899575435867,412.927389339136
"1526","AT1G08070",0.630478640480306,22.3308617963428
"1538","AT1G08110",0.380024781319189,1525.28382451618
"1544","AT1G08125",0.477986324405707,222.409820949594
"1546","AT1G08130",0.53496988173171,217.903651119368
